model,series,start_index,start_timestamp,horizon,tau_pred,tau_true,cp_abs_error,tolerance_hit,safe_ceiling,bound_95,actual_interval_max,sharpness,coverage_hits,coverage_count,coverage_window,y_pred_median,y_pred_95
chronos2,T36870A,582,2025-01-01 00:09:42,48,32,48,16.0,0,6.722057342529297,6.722057342529297,5.460809702450868,1.2612476400784285,48,48,1.0,"[4.760167121887207, 4.714756965637207, 4.695763111114502, 4.699421405792236, 4.703115940093994, 4.702298641204834, 4.708330154418945, 4.729927062988281, 4.737697601318359, 4.75341272354126, 4.754034519195557, 4.747302532196045, 4.763448238372803, 4.749931335449219, 4.736942768096924, 4.739587306976318, 4.750020503997803, 4.77523946762085, 4.802394866943359, 4.775542259216309, 4.76767635345459, 4.752777099609375, 4.719000339508057, 4.720071792602539, 4.6985883712768555, 4.670482158660889, 4.6667656898498535, 4.700498104095459, 4.7136688232421875, 4.7237162590026855, 4.757510662078857, 4.775425910949707, 4.8011627197265625, 4.806464195251465, 4.820108413696289, 4.819355487823486, 4.8335442543029785, 4.822321891784668, 4.789939880371094, 4.835244178771973, 4.824988842010498, 4.835819244384766, 4.854836463928223, 4.829742431640625, 4.855144500732422, 4.8709330558776855, 4.865091800689697, 4.850186824798584]","[5.414701461791992, 5.667736530303955, 5.843369483947754, 5.97586727142334, 6.103458404541016, 6.172157287597656, 6.238405227661133, 6.323369979858398, 6.408187389373779, 6.482569694519043, 6.550345420837402, 6.5894880294799805, 6.640522003173828, 6.649601936340332, 6.640895843505859, 6.645422458648682, 6.710352897644043, 6.698285102844238, 6.680976867675781, 6.700300216674805, 6.683521747589111, 6.698180198669434, 6.722057342529297, 6.706430912017822, 6.673526763916016, 6.693058967590332, 6.702419281005859, 6.688477993011475, 6.681515693664551, 6.693973541259766, 6.65001106262207, 6.698033332824707, 6.855865478515625, 6.790342330932617, 6.818864822387695, 6.855505466461182, 6.800511360168457, 6.849621295928955, 6.878650665283203, 6.905381202697754, 6.911771774291992, 6.915918350219727, 6.926952838897705, 6.990601539611816, 6.97544527053833, 6.996129035949707, 6.957589149475098, 6.975654125213623]"
chronos2,T36870A,1124,2025-01-01 00:18:44,48,23,27,4.0,0,30.810047149658203,30.810047149658203,25.723068996895066,5.0869781527631375,27,27,1.0,"[23.534149169921875, 23.182525634765625, 22.99608612060547, 22.743146896362305, 22.510284423828125, 22.36324691772461, 22.284114837646484, 22.241310119628906, 22.18731117248535, 22.349498748779297, 22.383434295654297, 22.448413848876953, 22.495891571044922, 22.51021957397461, 22.572858810424805, 22.623157501220703, 22.892650604248047, 22.744956970214844, 22.71324348449707, 22.58572006225586, 22.565135955810547, 22.390777587890625, 22.33156394958496, 22.230138778686523, 22.125988006591797, 22.09066390991211, 22.019609451293945, 21.961374282836914, 21.915904998779297, 21.910133361816406, 22.015161514282227, 22.135879516601562, 22.218637466430664, 22.172653198242188, 22.165664672851562, 22.12514877319336, 22.028900146484375, 21.964008331298828, 21.891677856445312, 21.895816802978516, 21.801177978515625, 21.820934295654297, 21.77553939819336, 21.71909523010254, 21.59298324584961, 21.592308044433594, 21.71343231201172, 21.702890396118164]","[26.2078857421875, 26.290163040161133, 26.611251831054688, 26.92129135131836, 26.956180572509766, 27.08967399597168, 27.33312225341797, 27.610902786254883, 27.9522705078125, 28.094804763793945, 28.5438289642334, 28.8643741607666, 29.262916564941406, 29.333560943603516, 29.342235565185547, 29.419269561767578, 29.867652893066406, 30.04761505126953, 30.132015228271484, 30.421672821044922, 30.373302459716797, 30.70404052734375, 30.810047149658203, 30.839675903320312, 30.76773452758789, 30.841907501220703, 31.110553741455078, 31.236404418945312, 31.341869354248047, 31.35806655883789, 31.15865707397461, 31.228286743164062, 32.285736083984375, 32.51099395751953, 32.25971603393555, 32.442893981933594, 32.40347671508789, 32.758514404296875, 32.807899475097656, 32.921539306640625, 32.78614044189453, 32.967010498046875, 33.043216705322266, 33.21955871582031, 33.11446762084961, 33.00328063964844, 33.02193832397461, 33.032039642333984]"
chronos2,T36870A,1030,2025-01-01 00:17:10,48,10,37,27.0,0,18.737964630126953,18.737964630126953,16.70977509920546,2.0281895309214946,37,37,1.0,"[15.38755989074707, 15.306788444519043, 15.270712852478027, 15.257408142089844, 15.17039966583252, 15.139871597290039, 15.073084831237793, 15.019521713256836, 14.918874740600586, 14.832849502563477, 14.69727897644043, 14.61992073059082, 14.580211639404297, 14.463546752929688, 14.43537425994873, 14.388418197631836, 14.398693084716797, 14.407845497131348, 14.397087097167969, 14.361837387084961, 14.251948356628418, 14.260498046875, 14.210512161254883, 14.193927764892578, 14.160825729370117, 14.168623924255371, 14.101330757141113, 14.084301948547363, 14.086134910583496, 14.040410041809082, 13.999896049499512, 14.04405689239502, 13.935850143432617, 13.971221923828125, 13.965927124023438, 13.880645751953125, 13.78865909576416, 13.793615341186523, 13.737178802490234, 13.677325248718262, 13.660762786865234, 13.675008773803711, 13.615355491638184, 13.590163230895996, 13.620594024658203, 13.657554626464844, 13.556384086608887, 13.596267700195312]","[16.702972412109375, 17.214191436767578, 17.643016815185547, 18.024730682373047, 18.138530731201172, 18.423036575317383, 18.56806182861328, 18.692367553710938, 18.685028076171875, 18.737964630126953, 18.847698211669922, 18.902658462524414, 18.933422088623047, 19.08514404296875, 18.85917091369629, 18.986759185791016, 19.56656837463379, 19.65484619140625, 19.63437843322754, 19.763572692871094, 19.758872985839844, 19.822446823120117, 19.839637756347656, 19.87994384765625, 19.851634979248047, 19.96292495727539, 19.94249725341797, 20.07669448852539, 20.01312255859375, 19.96794891357422, 19.93103790283203, 20.015615463256836, 20.54729652404785, 20.503293991088867, 20.475753784179688, 20.60003089904785, 20.580856323242188, 20.60369300842285, 20.65786361694336, 20.654296875, 20.62115478515625, 20.772151947021484, 20.856517791748047, 20.92509651184082, 20.900827407836914, 20.906478881835938, 20.767478942871094, 20.82727813720703]"
chronos2,T36870A,859,2025-01-01 00:14:19,48,10,12,2.0,1,20.104900360107422,20.104900360107422,21.65647303559965,-1.5515726754922277,7,12,0.5833333333333334,"[16.52407455444336, 16.47087860107422, 16.361129760742188, 16.19367027282715, 16.061674118041992, 15.886886596679688, 15.82680892944336, 15.753702163696289, 15.617836952209473, 15.554576873779297, 15.490983009338379, 15.498146057128906, 15.449991226196289, 15.40233325958252, 15.4745454788208, 15.491790771484375, 15.60940170288086, 15.603693008422852, 15.550077438354492, 15.385287284851074, 15.172994613647461, 15.05637264251709, 14.93306827545166, 14.98678207397461, 14.926198959350586, 14.94509220123291, 14.954240798950195, 15.04460334777832, 15.123531341552734, 15.293083190917969, 15.41773509979248, 15.532958984375, 15.61547565460205, 15.675801277160645, 15.674275398254395, 15.607768058776855, 15.403297424316406, 15.268892288208008, 15.144115447998047, 15.165448188781738, 15.092330932617188, 15.066986083984375, 15.033339500427246, 15.099031448364258, 15.062456130981445, 15.08385181427002, 15.228486061096191, 15.330066680908203]","[18.464574813842773, 18.827436447143555, 19.21474838256836, 19.50185203552246, 19.468158721923828, 19.59803009033203, 19.74573516845703, 19.886150360107422, 20.104900360107422, 20.062210083007812, 20.292490005493164, 20.362512588500977, 20.480613708496094, 20.682262420654297, 20.662033081054688, 20.796586990356445, 21.529748916625977, 21.624549865722656, 21.656856536865234, 21.71761131286621, 21.55374526977539, 21.572917938232422, 21.723031997680664, 21.719409942626953, 21.83181381225586, 21.817934036254883, 22.01407241821289, 22.321895599365234, 22.553443908691406, 22.829986572265625, 22.85079574584961, 23.053380966186523, 24.010366439819336, 24.142187118530273, 24.10773468017578, 24.14176368713379, 24.11054229736328, 24.026037216186523, 24.14276885986328, 24.116729736328125, 24.24478530883789, 24.119457244873047, 24.356054306030273, 24.572223663330078, 24.546293258666992, 24.605798721313477, 24.448881149291992, 24.68414306640625]"
chronos2,T36870A,854,2025-01-01 00:14:14,48,16,18,2.0,1,20.00300407409668,20.00300407409668,21.65647303559965,-1.6534689615029698,13,18,0.7222222222222222,"[13.628412246704102, 13.801624298095703, 13.804522514343262, 13.887813568115234, 13.92210578918457, 14.040316581726074, 14.030519485473633, 14.091788291931152, 14.077386856079102, 14.05615234375, 14.049514770507812, 14.040518760681152, 13.928445816040039, 13.871463775634766, 13.872453689575195, 13.880767822265625, 13.67344856262207, 13.675508499145508, 13.669502258300781, 13.605571746826172, 13.545425415039062, 13.520724296569824, 13.480555534362793, 13.540355682373047, 13.496366500854492, 13.475202560424805, 13.444414138793945, 13.429399490356445, 13.35257339477539, 13.325826644897461, 13.344121932983398, 13.331862449645996, 13.40625, 13.437479972839355, 13.500521659851074, 13.481751441955566, 13.444286346435547, 13.440808296203613, 13.391565322875977, 13.430755615234375, 13.480777740478516, 13.470877647399902, 13.401712417602539, 13.382040023803711, 13.247251510620117, 13.204879760742188, 13.244760513305664, 13.209375381469727]","[15.220131874084473, 15.963619232177734, 16.647762298583984, 17.146514892578125, 17.566404342651367, 18.00098419189453, 18.316463470458984, 18.597885131835938, 18.919044494628906, 18.9550838470459, 19.250572204589844, 19.515472412109375, 19.64548110961914, 19.770709991455078, 19.742027282714844, 20.00300407409668, 19.993728637695312, 20.121593475341797, 20.11777114868164, 20.338279724121094, 20.3535213470459, 20.504722595214844, 20.76743507385254, 20.911426544189453, 20.980667114257812, 21.031734466552734, 21.22091293334961, 21.31339454650879, 21.40390396118164, 21.39369010925293, 21.25597381591797, 21.35008430480957, 22.412670135498047, 22.457069396972656, 22.491275787353516, 22.536941528320312, 22.690704345703125, 22.659717559814453, 23.01073455810547, 23.103572845458984, 23.16049575805664, 23.303726196289062, 23.32964324951172, 23.37643051147461, 23.372806549072266, 23.33789825439453, 23.05901336669922, 23.230018615722656]"
chronos2,T36870A,1192,2025-01-01 00:19:52,48,16,12,4.0,0,22.818416595458984,22.818416595458984,19.13643853907933,3.6819780563796556,12,12,1.0,"[17.24629020690918, 17.079605102539062, 17.095518112182617, 17.07156753540039, 17.10368537902832, 17.20810317993164, 17.28064727783203, 17.332752227783203, 17.45134735107422, 17.5322265625, 17.52414321899414, 17.52451515197754, 17.5523624420166, 17.509965896606445, 17.46949005126953, 17.42232894897461, 17.394908905029297, 17.286792755126953, 17.296751022338867, 17.280195236206055, 17.237415313720703, 17.290376663208008, 17.2775936126709, 17.27399253845215, 17.337499618530273, 17.35942840576172, 17.384765625, 17.355348587036133, 17.41046142578125, 17.4052791595459, 17.286937713623047, 17.34304428100586, 17.314462661743164, 17.230716705322266, 17.247119903564453, 17.19509506225586, 17.11933708190918, 17.158227920532227, 17.1397705078125, 17.12891960144043, 17.190927505493164, 17.16671371459961, 17.22632598876953, 17.200254440307617, 17.266191482543945, 17.257644653320312, 17.171756744384766, 17.200698852539062]","[19.141359329223633, 19.637386322021484, 20.135005950927734, 20.607345581054688, 21.15558624267578, 21.334848403930664, 21.583370208740234, 21.93495750427246, 22.224376678466797, 22.390369415283203, 22.53354835510254, 22.657228469848633, 22.69089126586914, 22.818416595458984, 22.700410842895508, 22.803192138671875, 23.131174087524414, 23.191608428955078, 23.321014404296875, 23.42578125, 23.57679557800293, 23.572477340698242, 23.575719833374023, 23.752056121826172, 23.84775161743164, 24.019546508789062, 24.071868896484375, 24.21414566040039, 24.193214416503906, 24.232044219970703, 24.135784149169922, 24.18107032775879, 24.360069274902344, 24.238075256347656, 24.322669982910156, 24.419097900390625, 24.50992202758789, 24.470314025878906, 24.397907257080078, 24.543712615966797, 24.59844207763672, 24.716981887817383, 24.725072860717773, 24.796361923217773, 24.736787796020508, 24.692943572998047, 24.745759963989258, 24.794050216674805]"
chronos2,T36870A,580,2025-01-01 00:09:40,48,10,48,38.0,0,6.7692060470581055,6.7692060470581055,5.701690422940944,1.0675156241171617,48,48,1.0,"[5.530627250671387, 5.466774940490723, 5.416808605194092, 5.340579986572266, 5.270694732666016, 5.222049713134766, 5.176673412322998, 5.1496734619140625, 5.119972229003906, 5.071556091308594, 5.014158248901367, 4.991440296173096, 4.969337463378906, 4.926200866699219, 4.926736831665039, 4.909382343292236, 4.996218681335449, 4.99779748916626, 4.994960784912109, 4.97182035446167, 4.99124813079834, 4.980747699737549, 4.928953170776367, 4.942357540130615, 4.918062686920166, 4.8834662437438965, 4.862065315246582, 4.838116645812988, 4.831696510314941, 4.830226421356201, 4.836696624755859, 4.834529876708984, 4.920923233032227, 4.936014175415039, 4.961549758911133, 4.956128120422363, 4.970813751220703, 4.975870132446289, 4.966739177703857, 4.994871139526367, 4.997610092163086, 5.012114524841309, 5.012694835662842, 5.0240159034729, 5.0584716796875, 5.067096710205078, 5.08872127532959, 5.119260787963867]","[6.177186965942383, 6.322048187255859, 6.439834117889404, 6.577430725097656, 6.600622177124023, 6.626521110534668, 6.672314643859863, 6.7266435623168945, 6.733407974243164, 6.7692060470581055, 6.836513996124268, 6.839650630950928, 6.887224197387695, 6.88665246963501, 6.816492080688477, 6.836689472198486, 6.98949670791626, 7.013063430786133, 6.986992835998535, 7.003303527832031, 6.964765548706055, 7.000363349914551, 7.04445743560791, 7.024481296539307, 6.955715179443359, 6.984832763671875, 7.007392883300781, 7.012847423553467, 6.994963645935059, 6.978041648864746, 6.890689373016357, 6.917116165161133, 7.177451133728027, 7.125797748565674, 7.1562323570251465, 7.199862480163574, 7.178468704223633, 7.210747718811035, 7.256623268127441, 7.295990943908691, 7.28839111328125, 7.291748046875, 7.325322151184082, 7.35819149017334, 7.3779096603393555, 7.4049177169799805, 7.389092445373535, 7.41018009185791]"
chronos2,T36870A,1064,2025-01-01 00:17:44,48,16,19,3.0,1,16.577037811279297,16.577037811279297,19.44948902004157,-2.872451208762275,2,19,0.10526315789473684,"[11.968461990356445, 11.923500061035156, 11.889557838439941, 11.855816841125488, 11.808469772338867, 11.788385391235352, 11.795721054077148, 11.819256782531738, 11.844707489013672, 11.927069664001465, 11.971336364746094, 11.979206085205078, 11.986645698547363, 11.997058868408203, 11.984097480773926, 11.951242446899414, 11.65726375579834, 11.59408187866211, 11.596760749816895, 11.50560188293457, 11.470295906066895, 11.42332935333252, 11.371469497680664, 11.32458209991455, 11.266653060913086, 11.248835563659668, 11.108614921569824, 11.102316856384277, 11.029585838317871, 11.010858535766602, 10.942784309387207, 10.883390426635742, 10.645916938781738, 10.633172035217285, 10.751107215881348, 10.784467697143555, 10.801872253417969, 10.819031715393066, 10.794090270996094, 10.798294067382812, 10.799586296081543, 10.889697074890137, 10.844379425048828, 10.921316146850586, 10.907190322875977, 11.026517868041992, 11.060129165649414, 11.06534481048584]","[13.572336196899414, 14.1024751663208, 14.574007987976074, 14.958847045898438, 15.246763229370117, 15.385040283203125, 15.615629196166992, 15.830060958862305, 15.847067832946777, 16.0705509185791, 16.195035934448242, 16.244953155517578, 16.343645095825195, 16.577037811279297, 16.5151424407959, 16.516748428344727, 16.420412063598633, 16.465118408203125, 16.495410919189453, 16.428621292114258, 16.54612922668457, 16.541885375976562, 16.548145294189453, 16.525480270385742, 16.419546127319336, 16.483633041381836, 16.458959579467773, 16.458131790161133, 16.50250244140625, 16.592613220214844, 16.52102279663086, 16.51655387878418, 16.653488159179688, 16.738445281982422, 16.846080780029297, 16.858869552612305, 16.978618621826172, 17.14942169189453, 17.156164169311523, 17.15489387512207, 17.044631958007812, 17.12502670288086, 17.137203216552734, 17.16257095336914, 17.272586822509766, 17.337841033935547, 17.34520721435547, 17.43326759338379]"
chronos2,T36870A,671,2025-01-01 00:11:11,48,22,29,7.0,0,8.353886604309082,8.353886604309082,9.273206937274278,-0.9193203329651958,23,29,0.7931034482758621,"[5.559176445007324, 5.599722385406494, 5.6192851066589355, 5.630453586578369, 5.6549882888793945, 5.687323570251465, 5.714294910430908, 5.759812831878662, 5.807145118713379, 5.842464447021484, 5.850762844085693, 5.817060470581055, 5.755848407745361, 5.681183815002441, 5.661562442779541, 5.590768814086914, 5.530292987823486, 5.550759792327881, 5.553995132446289, 5.54594087600708, 5.527738571166992, 5.4798126220703125, 5.441544532775879, 5.4043192863464355, 5.38798189163208, 5.381478786468506, 5.362914562225342, 5.367448806762695, 5.372064590454102, 5.406759262084961, 5.413496017456055, 5.396388053894043, 5.313064098358154, 5.339415073394775, 5.376339435577393, 5.388737678527832, 5.401754379272461, 5.420627593994141, 5.4306182861328125, 5.495940685272217, 5.566913604736328, 5.611552715301514, 5.665187358856201, 5.716583251953125, 5.7542829513549805, 5.775627613067627, 5.835567951202393, 5.853082656860352]","[6.324209690093994, 6.690785884857178, 6.971488952636719, 7.198127269744873, 7.4035820960998535, 7.543061256408691, 7.766463279724121, 7.9181952476501465, 8.075366020202637, 8.16539478302002, 8.30976676940918, 8.320499420166016, 8.353886604309082, 8.299771308898926, 8.20254898071289, 8.353021621704102, 8.043203353881836, 8.075016975402832, 8.112857818603516, 8.057991027832031, 8.082719802856445, 7.965642929077148, 7.961376190185547, 7.913712978363037, 7.895416259765625, 7.859116554260254, 7.84641170501709, 7.918453216552734, 7.875312805175781, 7.91462516784668, 7.859597682952881, 7.947943687438965, 7.684892654418945, 7.710577011108398, 7.827676296234131, 7.836214065551758, 7.904764175415039, 7.917410850524902, 8.027183532714844, 8.091804504394531, 8.236719131469727, 8.317066192626953, 8.420426368713379, 8.543522834777832, 8.651864051818848, 8.664198875427246, 8.591468811035156, 8.73097038269043]"
chronos2,T36870A,586,2025-01-01 00:09:46,48,10,38,28.0,0,6.662423133850098,6.662423133850098,5.460809702450868,1.2016134313992293,38,38,1.0,"[5.070437431335449, 5.056877136230469, 5.050971984863281, 5.024681568145752, 5.004250526428223, 4.996047019958496, 4.982865333557129, 4.971096992492676, 4.973202705383301, 4.9770188331604, 4.953401565551758, 4.949787139892578, 4.9544548988342285, 4.9564208984375, 4.963288307189941, 4.966991424560547, 4.929691791534424, 4.9390387535095215, 4.963997840881348, 4.9366374015808105, 4.954409122467041, 4.941476821899414, 4.915262222290039, 4.94566011428833, 4.942862510681152, 4.953150272369385, 4.953801155090332, 4.941347122192383, 4.948904991149902, 4.963240623474121, 4.966630935668945, 4.955145359039307, 4.953934669494629, 4.944504261016846, 4.961494445800781, 4.945003986358643, 4.9552412033081055, 4.9559173583984375, 4.951716899871826, 4.965588092803955, 4.983541965484619, 4.999848365783691, 5.0025129318237305, 4.985306262969971, 4.988006591796875, 4.986515998840332, 4.979778289794922, 4.984829425811768]","[5.6649017333984375, 5.892695903778076, 6.097201347351074, 6.24808406829834, 6.351341247558594, 6.410538196563721, 6.498703956604004, 6.566772937774658, 6.588568210601807, 6.662423133850098, 6.702213287353516, 6.745228290557861, 6.816141605377197, 6.816579818725586, 6.802746772766113, 6.8381242752075195, 6.999434471130371, 7.002723217010498, 6.989932537078857, 6.979617118835449, 6.970333099365234, 6.991360664367676, 7.043529033660889, 7.024775505065918, 6.999600410461426, 6.998466968536377, 7.023940563201904, 7.0315260887146, 7.051950931549072, 7.049378395080566, 7.029748439788818, 7.059004306793213, 7.1902689933776855, 7.158023357391357, 7.180269241333008, 7.188079357147217, 7.169696807861328, 7.185272216796875, 7.230843544006348, 7.264354705810547, 7.242810249328613, 7.263990879058838, 7.288498878479004, 7.316882133483887, 7.338408470153809, 7.330408096313477, 7.28446626663208, 7.308245658874512]"
