secteur,timestamp,psi_instant
T36870A,2025-01-01 00:35:04,1.0803234347803585
T36870A,2025-01-01 00:35:05,0.8435042616132076
T36870A,2025-01-01 00:35:06,0.0
T36870A,2025-01-01 00:40:00,0.0
T36870A,2025-01-01 00:40:01,1.0347127286981894
T36870A,2025-01-01 00:40:02,1.0745413665551231
T36870A,2025-01-01 00:40:03,0.0
T36870A,2025-01-01 00:40:04,0.0
T36870A,2025-01-01 00:40:05,1.0834422008069202
T36870A,2025-01-01 00:40:06,0.9915071383121287
T36870A,2025-01-01 00:45:00,0.0
T36870A,2025-01-01 00:45:01,1.3025751803343033
T36870A,2025-01-01 00:45:02,1.2319863523184984
T36870A,2025-01-01 00:45:03,1.2500174863736615
T36870A,2025-01-01 00:45:04,0.0
T36870A,2025-01-01 00:45:05,0.0
T36870A,2025-01-01 00:45:06,0.0
T36870A,2025-01-01 00:50:00,1.455955060948908
T36870A,2025-01-01 00:50:01,0.0
T36870A,2025-01-01 00:50:02,1.2924745342136235
T36870A,2025-01-01 00:50:03,1.4664420118047945
T36870A,2025-01-01 00:50:04,0.0
T36870A,2025-01-01 00:50:05,1.4270604374519031
T36870A,2025-01-01 00:50:06,1.4745160210887325
T36870A,2025-01-01 00:55:00,0.0
T36870A,2025-01-01 00:55:01,0.7919633413519853
T36870A,2025-01-01 00:55:02,0.0
T36870A,2025-01-01 00:55:03,0.7814974349161239
T36870A,2025-01-01 00:55:04,0.8207701422162059
T36870A,2025-01-01 00:55:05,0.7136025762890393
T36870A,2025-01-01 00:55:06,0.7332925202006011
T36870A,2025-01-01 01:00:00,1.5661384004714278
T36870A,2025-01-01 01:00:01,1.2951530361307824
T36870A,2025-01-01 01:00:02,0.0
T36870A,2025-01-01 01:00:03,1.458313736321335
T36870A,2025-01-01 01:00:04,0.0
T36870A,2025-01-01 01:00:05,0.0
T36870A,2025-01-01 01:00:06,0.0
T36870A,2025-01-01 01:05:00,0.0
T36870A,2025-01-01 01:05:01,1.0205859115142164
T36870A,2025-01-01 01:05:02,1.2176171205637567
T36870A,2025-01-01 01:05:03,0.0
T36870A,2025-01-01 01:05:04,1.0863204719812747
T36870A,2025-01-01 01:05:05,1.2349136996443064
T36870A,2025-01-01 01:05:06,1.1793944495107183
T36870A,2025-01-01 01:10:00,1.533511074742599
T36870A,2025-01-01 01:10:01,1.379663998936183
T36870A,2025-01-01 01:10:02,1.6915941343428136
T36870A,2025-01-01 01:10:03,0.0
T36870A,2025-01-01 01:10:04,1.2534373676105426
T36870A,2025-01-01 01:10:05,1.4016565271275372
T36870A,2025-01-01 01:10:06,1.407132073245822
T36870A,2025-01-01 01:15:00,1.4576240256494555
T36870A,2025-01-01 01:15:01,0.0
T36870A,2025-01-01 01:15:02,1.456536315338951
T36870A,2025-01-01 01:15:03,1.3359746950432916
T36870A,2025-01-01 01:15:04,1.2757685422022877
T36870A,2025-01-01 01:15:05,1.5647594011744657
T36870A,2025-01-01 01:15:06,1.4702638040123714
T36870A,2025-01-01 01:20:00,0.0
T36870A,2025-01-01 01:20:01,0.0
T36870A,2025-01-01 01:20:02,1.0026914810672551
T36870A,2025-01-01 01:20:03,1.2129872549713219
T36870A,2025-01-01 01:20:04,0.0
T36870A,2025-01-01 01:20:05,1.2054091011752515
T36870A,2025-01-01 01:20:06,1.1837530757240406
T36870A,2025-01-01 01:25:00,1.5228369267066157
T36870A,2025-01-01 01:25:01,1.8162020578077542
T36870A,2025-01-01 01:25:02,0.0
T36870A,2025-01-01 01:25:03,1.7796168786409874
T36870A,2025-01-01 01:25:04,0.0
T36870A,2025-01-01 01:25:05,1.7936239602508701
T36870A,2025-01-01 01:25:06,0.0
T36870A,2025-01-01 01:30:00,1.3113214649039977
T36870A,2025-01-01 01:30:01,0.0
T36870A,2025-01-01 01:30:02,1.1199184832581928
T36870A,2025-01-01 01:30:03,1.3033775990963692
T36870A,2025-01-01 01:30:04,1.2957543471913673
T36870A,2025-01-01 01:30:05,0.0
T36870A,2025-01-01 01:30:06,0.0
T36870A,2025-01-01 01:35:00,1.2162154154759897
T36870A,2025-01-01 01:35:01,0.0
T36870A,2025-01-01 01:35:02,1.177347348316509
T36870A,2025-01-01 01:35:03,1.1855569054942352
T36870A,2025-01-01 01:35:04,0.0
T36870A,2025-01-01 01:35:05,1.3027760727227453
T36870A,2025-01-01 01:35:06,1.3451453468805843
T36870A,2025-01-01 01:40:00,1.0697230938635305
T36870A,2025-01-01 01:40:01,0.0
T36870A,2025-01-01 01:40:02,1.0242405000426018
T36870A,2025-01-01 01:40:03,1.0904134468068931
T36870A,2025-01-01 01:40:04,0.9703574814416323
T36870A,2025-01-01 01:40:05,0.0
T36870A,2025-01-01 01:40:06,0.0
T36870A,2025-01-01 01:45:00,1.0302741370728685
T36870A,2025-01-01 01:45:01,1.0165388903385204
T36870A,2025-01-01 01:45:02,1.013864699634381
T36870A,2025-01-01 01:45:03,1.053028424736464
T36870A,2025-01-01 01:45:04,0.943038319290894
T36870A,2025-01-01 01:45:05,0.938707972055336
T36870A,2025-01-01 01:45:06,0.0
T36870A,2025-01-01 01:50:00,0.0
T36870A,2025-01-01 01:50:01,0.0
T36870A,2025-01-01 01:50:02,1.22473665286162
T36870A,2025-01-01 01:50:03,1.210714271762936
T36870A,2025-01-01 01:50:04,0.0
T36870A,2025-01-01 01:50:05,1.1273833012439192
T36870A,2025-01-01 01:50:06,0.0
T36870A,2025-01-01 01:55:00,1.1672987177573277
T36870A,2025-01-01 01:55:01,1.2448767794079247
T36870A,2025-01-01 01:55:02,0.0
T36870A,2025-01-01 01:55:03,1.160655756491539
T36870A,2025-01-01 01:55:04,1.1748862987771105
T36870A,2025-01-01 01:55:05,0.0
T36870A,2025-01-01 01:55:06,1.3215286547703289
T36870A,2025-01-01 02:00:00,1.4305493365043307
T36870A,2025-01-01 02:00:01,1.3167426312754327
T36870A,2025-01-01 02:00:02,1.4827188879431423
T36870A,2025-01-01 02:00:03,1.3385623754452123
T36870A,2025-01-01 02:00:04,1.3312518195994163
T36870A,2025-01-01 02:00:05,1.291140165670843
T36870A,2025-01-01 02:00:06,1.3476739995646867
T36870A,2025-01-01 02:05:00,0.0
T36870A,2025-01-01 02:05:01,0.0
T36870A,2025-01-01 02:05:02,1.3539142223980496
T36870A,2025-01-01 02:05:03,1.3415187586779374
T36870A,2025-01-01 02:05:04,0.0
T36870A,2025-01-01 02:05:05,1.1833725063703864
T36870A,2025-01-01 02:05:06,0.0
T36870A,2025-01-01 02:10:00,0.9556225537601201
T36870A,2025-01-01 02:10:01,1.0296949898788554
T36870A,2025-01-01 02:10:02,0.0
T36870A,2025-01-01 02:10:03,0.9356745037043601
T36870A,2025-01-01 02:10:04,1.0658279023745367
T36870A,2025-01-01 02:10:05,1.1276663306039394
T36870A,2025-01-01 02:10:06,0.0
T36870A,2025-01-01 02:15:00,1.1274568349277105
T36870A,2025-01-01 02:15:01,1.3273230937328866
T36870A,2025-01-01 02:15:02,0.0
T36870A,2025-01-01 02:15:03,1.2167774642020617
T36870A,2025-01-01 02:15:04,1.1007252064192392
T36870A,2025-01-01 02:15:05,1.503103494441249
T36870A,2025-01-01 02:15:06,1.2402992291877584
T36870A,2025-01-01 02:20:00,2.0793823132966223
T36870A,2025-01-01 02:20:01,0.0
T36870A,2025-01-01 02:20:02,2.0460935194188252
T36870A,2025-01-01 02:20:03,0.0
T36870A,2025-01-01 02:20:04,2.165621491232593
T36870A,2025-01-01 02:20:05,2.064512304346638
T36870A,2025-01-01 02:20:06,0.0
T36870A,2025-01-01 02:25:00,1.493514632727091
T36870A,2025-01-01 02:25:01,1.360971296627767
T36870A,2025-01-01 02:25:02,0.0
T36870A,2025-01-01 02:25:03,1.5775711248943851
T36870A,2025-01-01 02:25:04,1.4281654886935558
T36870A,2025-01-01 02:25:05,1.188136612552929
T36870A,2025-01-01 02:25:06,0.0
T36870A,2025-01-01 02:30:00,1.3845524154660205
T36870A,2025-01-01 02:30:01,0.0
T36870A,2025-01-01 02:30:02,1.4868925802154298
T36870A,2025-01-01 02:30:03,1.3135419951644662
T36870A,2025-01-01 02:30:04,0.0
T36870A,2025-01-01 02:30:05,1.4988769382993297
T36870A,2025-01-01 02:30:06,1.438264777991605
T36870A,2025-01-01 02:35:00,0.7852024927999002
T36870A,2025-01-01 02:35:01,0.0
T36870A,2025-01-01 02:35:02,0.7933811953731754
T36870A,2025-01-01 02:35:03,0.7735927107435276
T36870A,2025-01-01 02:35:04,0.0
T36870A,2025-01-01 02:35:05,0.8480235903403982
T36870A,2025-01-01 02:35:06,0.0
T36870A,2025-01-01 02:40:00,1.0675852774358905
T36870A,2025-01-01 02:40:01,0.0
T36870A,2025-01-01 02:40:02,1.0608057041652188
T36870A,2025-01-01 02:40:03,0.0
T36870A,2025-01-01 02:40:04,1.2399839474900294
T36870A,2025-01-01 02:40:05,0.0
T36870A,2025-01-01 02:40:06,1.0276375473784594
T36870A,2025-01-01 02:45:00,1.9654144898858614
T36870A,2025-01-01 02:45:01,0.0
T36870A,2025-01-01 02:45:02,2.120156440442578
T36870A,2025-01-01 02:45:03,0.0
T36870A,2025-01-01 02:45:04,2.4003801836803227
T36870A,2025-01-01 02:45:05,1.9936313577166414
T36870A,2025-01-01 02:45:06,0.0
T36870A,2025-01-01 02:50:00,0.0
T36870A,2025-01-01 02:50:01,1.8917971183307016
T36870A,2025-01-01 02:50:02,0.0
T36870A,2025-01-01 02:50:03,0.0
T36870A,2025-01-01 02:50:04,1.8791248085885792
T36870A,2025-01-01 02:50:05,1.815504900871476
T36870A,2025-01-01 02:50:06,1.6780779656013494
T36870A,2025-01-01 02:55:00,1.8350398202311133
T36870A,2025-01-01 02:55:01,1.7104722719465488
T36870A,2025-01-01 02:55:02,0.0
T36870A,2025-01-01 02:55:03,1.697819640886411
T36870A,2025-01-01 02:55:04,0.0
T36870A,2025-01-01 02:55:05,1.8291503511171165
T36870A,2025-01-01 02:55:06,0.0
T36870A,2025-01-01 03:00:00,0.0
T36870A,2025-01-01 03:00:01,1.9297186365099388
T36870A,2025-01-01 03:00:02,2.1155236281265597
T36870A,2025-01-01 03:00:03,0.0
T36870A,2025-01-01 03:00:04,2.169790253190139
T36870A,2025-01-01 03:00:05,2.043069603889897
T36870A,2025-01-01 03:00:06,2.1201828455923324
T36870A,2025-01-01 03:05:00,1.6987246790975083
T36870A,2025-01-01 03:05:01,1.4965886281264185
T36870A,2025-01-01 03:05:02,1.4641135213182546
T36870A,2025-01-01 03:05:03,1.601021100304276
T36870A,2025-01-01 03:05:04,1.8173106258123328
T36870A,2025-01-01 03:05:05,1.4534437994747487
T36870A,2025-01-01 03:05:06,1.7829228823567447
T36870A,2025-01-01 03:10:00,1.384619038515055
T36870A,2025-01-01 03:10:01,1.4751547321402803
T36870A,2025-01-01 03:10:02,1.3249345615904586
T36870A,2025-01-01 03:10:03,1.2786134725397096
T36870A,2025-01-01 03:10:04,0.0
T36870A,2025-01-01 03:10:05,1.569473772049997
T36870A,2025-01-01 03:10:06,0.0
T36870A,2025-01-01 03:15:00,1.3787818623679382
T36870A,2025-01-01 03:15:01,0.0
T36870A,2025-01-01 03:15:02,1.2447880066277563
T36870A,2025-01-01 03:15:03,1.3912319408244809
T36870A,2025-01-01 03:15:04,1.240794764820008
T36870A,2025-01-01 03:15:05,0.0
T36870A,2025-01-01 03:15:06,1.4048071212999025
T36870A,2025-01-01 03:20:00,1.749064551869434
T36870A,2025-01-01 03:20:01,1.6381764502951717
T36870A,2025-01-01 03:20:02,1.9364423183227522
T36870A,2025-01-01 03:20:03,1.6943432263884288
T36870A,2025-01-01 03:20:04,1.9764207825041358
T36870A,2025-01-01 03:20:05,0.0
T36870A,2025-01-01 03:20:06,1.6362238722344031
T36870A,2025-01-01 03:25:00,1.9500977839097895
T36870A,2025-01-01 03:25:01,1.9146747198289806
T36870A,2025-01-01 03:25:02,1.7823759079488317
T36870A,2025-01-01 03:25:03,1.9040910952068788
T36870A,2025-01-01 03:25:04,0.0
T36870A,2025-01-01 03:25:05,1.6809578610031144
T36870A,2025-01-01 03:25:06,2.0625654857535833
T36870A,2025-01-01 03:30:00,1.6944439107151603
T36870A,2025-01-01 03:30:01,1.6237916240182368
T36870A,2025-01-01 03:30:02,1.3885344381106783
T36870A,2025-01-01 03:30:03,1.8109939541119708
T36870A,2025-01-01 03:30:04,1.7318929955575086
T36870A,2025-01-01 03:30:05,1.7668260011581705
T36870A,2025-01-01 03:30:06,1.8092044513770398
T36870A,2025-01-01 03:35:00,0.0
T36870A,2025-01-01 03:35:01,1.2184013086919634
T36870A,2025-01-01 03:35:02,1.0859674446927854
T36870A,2025-01-01 03:35:03,1.0912836632151546
T36870A,2025-01-01 03:35:04,1.2252771621400802
T36870A,2025-01-01 03:35:05,1.028157920464022
T36870A,2025-01-01 03:35:06,1.1581916661569496
T36870A,2025-01-01 03:40:00,1.4266724126078727
T36870A,2025-01-01 03:40:01,1.0143623246164952
T36870A,2025-01-01 03:40:02,0.0
T36870A,2025-01-01 03:40:03,1.2116797877929644
T36870A,2025-01-01 03:40:04,0.0
T36870A,2025-01-01 03:40:05,1.4962111688091018
T36870A,2025-01-01 03:40:06,1.2538929129544647
T36870A,2025-01-01 03:45:00,1.7392642606388646
T36870A,2025-01-01 03:45:01,0.0
T36870A,2025-01-01 03:45:02,1.9958621425509793
T36870A,2025-01-01 03:45:03,1.8350235299135047
T36870A,2025-01-01 03:45:04,1.7481635724230453
T36870A,2025-01-01 03:45:05,1.7652025728267542
T36870A,2025-01-01 03:45:06,1.6581282742295387
T36870A,2025-01-01 03:50:00,2.0039533977972694
T36870A,2025-01-01 03:50:01,1.792500156558658
T36870A,2025-01-01 03:50:02,1.9436769866882322
T36870A,2025-01-01 03:50:03,0.0
T36870A,2025-01-01 03:50:04,1.7859267220804307
T36870A,2025-01-01 03:50:05,0.0
T36870A,2025-01-01 03:50:06,1.6827328419466931
T36870A,2025-01-01 03:55:00,0.0
T36870A,2025-01-01 03:55:01,1.8336227398952383
T36870A,2025-01-01 03:55:02,1.641444323338242
T36870A,2025-01-01 03:55:03,1.7033571857193
T36870A,2025-01-01 03:55:04,1.6845654722342625
T36870A,2025-01-01 03:55:05,0.0
T36870A,2025-01-01 03:55:06,1.5310153152416532
T36870A,2025-01-01 04:00:00,1.8194304270291062
T36870A,2025-01-01 04:00:01,0.0
T36870A,2025-01-01 04:00:02,2.478423216864906
T36870A,2025-01-01 04:00:03,2.428880941090905
T36870A,2025-01-01 04:00:04,0.0
T36870A,2025-01-01 04:00:05,2.563004026000149
T36870A,2025-01-01 04:00:06,2.165997697605058
T36870A,2025-01-01 04:05:00,2.86030532210311
T36870A,2025-01-01 04:05:01,0.0
T36870A,2025-01-01 04:05:02,0.0
T36870A,2025-01-01 04:05:03,0.0
T36870A,2025-01-01 04:05:04,2.419313608147503
T36870A,2025-01-01 04:05:05,2.150660880896522
T36870A,2025-01-01 04:05:06,2.6393573608862493
T36870A,2025-01-01 04:10:00,0.0
T36870A,2025-01-01 04:10:01,0.0
T36870A,2025-01-01 04:10:02,1.8965850792515788
T36870A,2025-01-01 04:10:03,0.0
T36870A,2025-01-01 04:10:04,1.9433155316436896
T36870A,2025-01-01 04:10:05,1.5793910677821397
T36870A,2025-01-01 04:10:06,2.2076662149939836
T36870A,2025-01-01 04:15:00,1.575662211670767
T36870A,2025-01-01 04:15:01,0.0
T36870A,2025-01-01 04:15:02,0.0
T36870A,2025-01-01 04:15:03,0.0
T36870A,2025-01-01 04:15:04,0.0
T36870A,2025-01-01 04:15:05,1.6455965290947323
T36870A,2025-01-01 04:15:06,1.6014400114542924
T36870A,2025-01-01 04:20:00,2.5116973154773596
T36870A,2025-01-01 04:20:01,2.236079008592814
T36870A,2025-01-01 04:20:02,2.3987381120347964
T36870A,2025-01-01 04:20:03,2.705721055566371
T36870A,2025-01-01 04:20:04,2.3228744077204513
T36870A,2025-01-01 04:20:05,2.498306309527137
T36870A,2025-01-01 04:20:06,0.0
T36870A,2025-01-01 04:25:00,1.5438215399076967
T36870A,2025-01-01 04:25:01,0.0
T36870A,2025-01-01 04:25:02,1.6836085030220183
T36870A,2025-01-01 04:25:03,0.0
T36870A,2025-01-01 04:25:04,0.0
T36870A,2025-01-01 04:25:05,1.6284964503208565
T36870A,2025-01-01 04:25:06,1.7206452684042879
T36870A,2025-01-01 04:30:00,0.0
T36870A,2025-01-01 04:30:01,0.0
T36870A,2025-01-01 04:30:02,2.1406807178479093
T36870A,2025-01-01 04:30:03,2.0387317692323883
T36870A,2025-01-01 04:30:04,2.2846910211364237
T36870A,2025-01-01 04:30:05,1.7123833507412751
T36870A,2025-01-01 04:30:06,2.382192877584342
T36870A,2025-01-01 04:35:00,1.67725953981217
T36870A,2025-01-01 04:35:01,1.8465443132764707
T36870A,2025-01-01 04:35:02,0.0
T36870A,2025-01-01 04:35:03,1.8995639851129469
T36870A,2025-01-01 04:35:04,1.8440227184813311
T36870A,2025-01-01 04:35:05,1.81639674867743
T36870A,2025-01-01 04:35:06,1.5348124113187573
T36870A,2025-01-01 04:40:00,2.634721316686392
T36870A,2025-01-01 04:40:01,2.418748466196387
T36870A,2025-01-01 04:40:02,2.203713614612345
T36870A,2025-01-01 04:40:03,2.4194250474756274
T36870A,2025-01-01 04:40:04,0.0
T36870A,2025-01-01 04:40:05,0.0
T36870A,2025-01-01 04:40:06,0.0
T36870A,2025-01-01 04:45:00,1.920707208578488
T36870A,2025-01-01 04:45:01,1.8067488557017617
T36870A,2025-01-01 04:45:02,1.7176610369341914
T36870A,2025-01-01 04:45:03,1.6155074830906864
T36870A,2025-01-01 04:45:04,1.82615782065646
T36870A,2025-01-01 04:45:05,1.9543797340026534
T36870A,2025-01-01 04:45:06,1.7693380699147996
T36870A,2025-01-01 04:50:00,2.450253838892003
T36870A,2025-01-01 04:50:01,2.0891347447435678
T36870A,2025-01-01 04:50:02,2.3038655495845113
T36870A,2025-01-01 04:50:03,2.1323865511329085
T36870A,2025-01-01 04:50:04,0.0
T36870A,2025-01-01 04:50:05,1.9780458104435732
T36870A,2025-01-01 04:50:06,0.0
T36870A,2025-01-01 04:55:00,0.0
T36870A,2025-01-01 04:55:01,0.0
T36870A,2025-01-01 04:55:02,2.585925572883152
T36870A,2025-01-01 04:55:03,0.0
T36870A,2025-01-01 04:55:04,2.8003854717395407
T36870A,2025-01-01 04:55:05,0.0
T36870A,2025-01-01 04:55:06,2.1843030106986427
T36870A,2025-01-01 05:00:00,2.4758426736004107
T36870A,2025-01-01 05:00:01,2.5821158494448477
T36870A,2025-01-01 05:00:02,0.0
T36870A,2025-01-01 05:00:03,2.100363854719367
T36870A,2025-01-01 05:00:04,2.2499801133200164
T36870A,2025-01-01 05:00:05,2.2730390806460727
T36870A,2025-01-01 05:00:06,0.0
T36870A,2025-01-01 05:05:00,2.2389008563140296
T36870A,2025-01-01 05:05:01,2.0544222600243636
T36870A,2025-01-01 05:05:02,2.247321250884023
T36870A,2025-01-01 05:05:03,2.1497238143123254
T36870A,2025-01-01 05:05:04,2.518624499548103
T36870A,2025-01-01 05:05:05,0.0
T36870A,2025-01-01 05:05:06,1.9775242417386538
T36870A,2025-01-01 05:10:00,2.0686362332401336
T36870A,2025-01-01 05:10:01,1.934093457920412
T36870A,2025-01-01 05:10:02,2.087687251161058
T36870A,2025-01-01 05:10:03,0.0
T36870A,2025-01-01 05:10:04,0.0
T36870A,2025-01-01 05:10:05,1.771406837015824
T36870A,2025-01-01 05:10:06,2.0593856238249484
T36870A,2025-01-01 05:15:00,2.093203761759315
T36870A,2025-01-01 05:15:01,1.8718478192692798
T36870A,2025-01-01 05:15:02,0.0
T36870A,2025-01-01 05:15:03,1.8761647929784058
T36870A,2025-01-01 05:15:04,0.0
T36870A,2025-01-01 05:15:05,2.147158042701486
T36870A,2025-01-01 05:15:06,0.0
T36870A,2025-01-01 05:20:00,2.878072681264179
T36870A,2025-01-01 05:20:01,3.43111900507795
T36870A,2025-01-01 05:20:02,2.7131640541537965
T36870A,2025-01-01 05:20:03,2.9576828662808596
T36870A,2025-01-01 05:20:04,0.0
T36870A,2025-01-01 05:20:05,3.333495614562645
T36870A,2025-01-01 05:20:06,0.0
T36870A,2025-01-01 05:25:00,0.0
T36870A,2025-01-01 05:25:01,0.0
T36870A,2025-01-01 05:25:02,2.7813818702238953
T36870A,2025-01-01 05:25:03,3.0314576366579082
T36870A,2025-01-01 05:25:04,3.5696266022037255
T36870A,2025-01-01 05:25:05,2.925064091765776
T36870A,2025-01-01 05:25:06,2.741670086378997
T36870A,2025-01-01 05:30:00,0.0
T36870A,2025-01-01 05:30:01,1.9808604958854514
T36870A,2025-01-01 05:30:02,2.059773384415547
T36870A,2025-01-01 05:30:03,2.245895706028915
T36870A,2025-01-01 05:30:04,1.9902235119980265
T36870A,2025-01-01 05:30:05,0.0
T36870A,2025-01-01 05:30:06,1.9151916621763416
T36870A,2025-01-01 05:35:00,2.142190564866053
T36870A,2025-01-01 05:35:01,2.21686697356301
T36870A,2025-01-01 05:35:02,1.7429819308407684
T36870A,2025-01-01 05:35:03,0.0
T36870A,2025-01-01 05:35:04,2.199714798776397
T36870A,2025-01-01 05:35:05,2.0888659314465388
T36870A,2025-01-01 05:35:06,2.0905793852638217
T36870A,2025-01-01 05:40:00,0.0
T36870A,2025-01-01 05:40:01,0.0
T36870A,2025-01-01 05:40:02,0.0
T36870A,2025-01-01 05:40:03,1.6274672694552201
T36870A,2025-01-01 05:40:04,1.7234585978917702
T36870A,2025-01-01 05:40:05,1.6768230898094434
T36870A,2025-01-01 05:40:06,1.8248273816228169
T36870A,2025-01-01 05:45:00,1.912805239460361
T36870A,2025-01-01 05:45:01,0.0
T36870A,2025-01-01 05:45:02,2.34799590127463
T36870A,2025-01-01 05:45:03,2.045968228118274
T36870A,2025-01-01 05:45:04,0.0
T36870A,2025-01-01 05:45:05,1.62105888001352
T36870A,2025-01-01 05:45:06,2.0862278411862043
T36870A,2025-01-01 05:50:00,1.7020022699020996
T36870A,2025-01-01 05:50:01,0.0
T36870A,2025-01-01 05:50:02,0.0
T36870A,2025-01-01 05:50:03,1.8811689780710121
T36870A,2025-01-01 05:50:04,0.0
T36870A,2025-01-01 05:50:05,1.9561413634779181
T36870A,2025-01-01 05:50:06,1.9348109905889992
T36870A,2025-01-01 05:55:00,1.6673665001843418
T36870A,2025-01-01 05:55:01,1.479507670706872
T36870A,2025-01-01 05:55:02,1.3603779619015492
T36870A,2025-01-01 05:55:03,0.0
T36870A,2025-01-01 05:55:04,1.57528928478128
T36870A,2025-01-01 05:55:05,1.6956491918999732
T36870A,2025-01-01 05:55:06,1.6378576605910726
T36870A,2025-01-01 06:00:00,0.0
T36870A,2025-01-01 06:00:01,1.5776660050040268
T36870A,2025-01-01 06:00:02,1.9470255687576739
T36870A,2025-01-01 06:00:03,0.0
T36870A,2025-01-01 06:00:04,1.8360292994339478
T36870A,2025-01-01 06:00:05,1.958347106024252
T36870A,2025-01-01 06:00:06,1.5831998712968718
T36870A,2025-01-01 06:05:00,1.716671865862618
T36870A,2025-01-01 06:05:01,1.9940187588815041
T36870A,2025-01-01 06:05:02,0.0
T36870A,2025-01-01 06:05:03,1.8310577208512164
T36870A,2025-01-01 06:05:04,0.0
T36870A,2025-01-01 06:05:05,0.0
T36870A,2025-01-01 06:05:06,1.6714919668310373
T36870A,2025-01-01 06:10:00,2.062996028059019
T36870A,2025-01-01 06:10:01,2.229371063080438
T36870A,2025-01-01 06:10:02,0.0
T36870A,2025-01-01 06:10:03,2.4979425047282815
T36870A,2025-01-01 06:10:04,2.150244294814574
T36870A,2025-01-01 06:10:05,0.0
T36870A,2025-01-01 06:10:06,2.1585028606828125
T36870A,2025-01-01 06:15:00,2.345632373959215
T36870A,2025-01-01 06:15:01,0.0
T36870A,2025-01-01 06:15:02,2.414741255260883
T36870A,2025-01-01 06:15:03,0.0
T36870A,2025-01-01 06:15:04,2.7420421501381735
T36870A,2025-01-01 06:15:05,0.0
T36870A,2025-01-01 06:15:06,2.1827217394903036
T36870A,2025-01-01 06:20:00,2.541321241919227
T36870A,2025-01-01 06:20:01,2.20079526894932
T36870A,2025-01-01 06:20:02,0.0
T36870A,2025-01-01 06:20:03,2.278076072081771
T36870A,2025-01-01 06:20:04,2.320911008002362
T36870A,2025-01-01 06:20:05,2.449817900762193
T36870A,2025-01-01 06:20:06,2.111833140988333
T36870A,2025-01-01 06:25:00,2.749406417544918
T36870A,2025-01-01 06:25:01,2.5668042653752936
T36870A,2025-01-01 06:25:02,3.2099683034656357
T36870A,2025-01-01 06:25:03,2.8594179517201637
T36870A,2025-01-01 06:25:04,2.7911184824012634
T36870A,2025-01-01 06:25:05,2.9077914636939433
T36870A,2025-01-01 06:25:06,2.9681030306073697
T36870A,2025-01-01 06:30:00,0.0
T36870A,2025-01-01 06:30:01,3.1112494504643378
T36870A,2025-01-01 06:30:02,0.0
T36870A,2025-01-01 06:30:03,2.6187805030176636
T36870A,2025-01-01 06:30:04,3.034415479535711
