model,series,start_index,start_timestamp,horizon,tau_pred,tau_true,cp_abs_error,tolerance_hit,safe_ceiling,bound_95,actual_interval_max,sharpness,coverage_hits,coverage_count,coverage_window,y_pred_median,y_pred_95
chronos2,T36870A,564,2025-01-01 06:40:04,48,4,3,1.0,1,2.9343085289001465,2.9343085289001465,2.2154298678703435,0.718878661029803,3,3,1.0,"[2.0924453735351562, 2.2647008895874023, 2.1192846298217773, 2.198194742202759, 2.1029248237609863, 2.1245977878570557, 2.0840003490448, 2.0127804279327393, 2.0811901092529297, 1.9931681156158447, 2.0893654823303223, 1.998016357421875, 2.103950023651123, 2.016416072845459, 2.0250961780548096, 2.0999913215637207, 1.9101834297180176, 2.068354845046997, 1.842930793762207, 2.084343194961548, 1.9092451333999634, 2.0179853439331055, 1.9811666011810303, 1.9583717584609985, 2.0028650760650635, 1.9118154048919678, 2.0168466567993164, 1.9046258926391602, 2.0202698707580566, 1.8871431350708008, 1.944135069847107, 1.9061760902404785, 1.8044097423553467, 1.998171091079712, 1.8378190994262695, 2.010016679763794, 1.8920482397079468, 1.9681822061538696, 1.9381076097488403, 1.9013469219207764, 1.9302678108215332, 1.8389345407485962, 1.9289528131484985, 1.8439017534255981, 1.9347954988479614, 1.8112146854400635, 1.8961155414581299, 1.8218380212783813]","[2.9013195037841797, 2.907644271850586, 2.933454990386963, 2.9343085289001465, 2.8942108154296875, 2.901247501373291, 2.91683292388916, 2.939720392227173, 2.9104971885681152, 2.8841118812561035, 2.8723690509796143, 2.9164490699768066, 2.8714046478271484, 2.9000244140625, 2.8961167335510254, 2.883357048034668, 2.8499913215637207, 2.9001383781433105, 2.8543190956115723, 2.9104371070861816, 2.818251132965088, 2.885146141052246, 2.891430377960205, 2.9080028533935547, 2.923635721206665, 2.8779754638671875, 2.8798587322235107, 2.917963981628418, 2.8778820037841797, 2.9040398597717285, 2.9159979820251465, 2.8829703330993652, 2.8497331142425537, 2.94093656539917, 2.8875246047973633, 2.930344581604004, 2.880070686340332, 2.9325923919677734, 2.95076322555542, 2.9677648544311523, 2.9596385955810547, 2.936389446258545, 2.901728391647339, 2.9815587997436523, 2.9462695121765137, 2.9503836631774902, 2.9898223876953125, 2.9456710815429688]"
chronos2,T36870A,967,2025-01-01 11:30:01,48,5,3,2.0,1,6.413166046142578,6.413166046142578,7.416413863235786,-1.0032478170932082,1,3,0.3333333333333333,"[3.7839832305908203, 3.5382027626037598, 3.378788471221924, 3.371384382247925, 3.297945976257324, 3.1191320419311523, 3.0804443359375, 2.9727606773376465, 3.018436908721924, 2.874272346496582, 2.812786102294922, 2.763260841369629, 2.591118097305298, 2.6135289669036865, 2.565751552581787, 2.478619337081909, 2.536479949951172, 2.4818294048309326, 2.4568369388580322, 2.5786380767822266, 2.612488031387329, 2.5777506828308105, 2.5019118785858154, 2.581448554992676, 2.6768906116485596, 2.613626718521118, 2.6205880641937256, 2.6111185550689697, 2.516526222229004, 2.497013568878174, 2.501732587814331, 2.521141290664673, 2.4196970462799072, 2.4461746215820312, 2.4489986896514893, 2.558945417404175, 2.6424083709716797, 2.6722850799560547, 2.6844069957733154, 2.70560359954834, 2.785677194595337, 2.7186174392700195, 2.7796473503112793, 2.761697769165039, 2.6673574447631836, 2.6905369758605957, 2.68058443069458, 2.7093214988708496]","[6.284275054931641, 6.413166046142578, 6.272429943084717, 6.219785213470459, 6.210473537445068, 6.278644561767578, 6.2290873527526855, 6.151276588439941, 6.192580699920654, 6.232894420623779, 6.3152546882629395, 6.318885803222656, 6.325030326843262, 6.167353630065918, 6.244216442108154, 6.221829891204834, 6.469002723693848, 6.460025787353516, 6.384213447570801, 6.407320022583008, 6.380256652832031, 6.5102643966674805, 6.4762468338012695, 6.373204708099365, 6.425289154052734, 6.466820240020752, 6.524507522583008, 6.573699951171875, 6.589620113372803, 6.51118803024292, 6.56269645690918, 6.5014729499816895, 6.646758079528809, 6.635726451873779, 6.580835819244385, 6.649834632873535, 6.626768589019775, 6.742462635040283, 6.705554962158203, 6.573770523071289, 6.62052059173584, 6.696046829223633, 6.684126853942871, 6.770203590393066, 6.794132232666016, 6.687762260437012, 6.729689598083496, 6.67861795425415]"
chronos2,T36870A,897,2025-01-01 10:40:01,48,3,11,8.0,0,8.796998977661133,8.796998977661133,8.534222738819627,0.26277623884150536,11,11,1.0,"[3.8420281410217285, 3.5661306381225586, 3.744694948196411, 3.970876693725586, 4.141809463500977, 4.212966442108154, 4.449210166931152, 4.609810829162598, 4.452303886413574, 4.69695520401001, 4.703170299530029, 4.829721450805664, 4.778102397918701, 4.939508438110352, 4.838948726654053, 4.767584323883057, 4.616480827331543, 4.3023834228515625, 4.64364767074585, 4.747646331787109, 4.665181636810303, 4.7330803871154785, 4.840590000152588, 4.759693622589111, 4.776249408721924, 4.853987216949463, 4.821380138397217, 4.8201518058776855, 4.754605770111084, 4.901134014129639, 4.7214674949646, 4.762838363647461, 4.644303321838379, 4.486628532409668, 4.486865520477295, 4.690527439117432, 4.62470817565918, 4.782201766967773, 4.716647624969482, 4.563485622406006, 4.636211395263672, 4.491885185241699, 4.630403518676758, 4.551755905151367, 4.3631768226623535, 4.442754745483398, 4.317017078399658, 4.326717853546143]","[8.503812789916992, 8.647012710571289, 8.796998977661133, 8.623361587524414, 8.549392700195312, 8.693192481994629, 8.666238784790039, 8.687131881713867, 8.875906944274902, 8.709707260131836, 8.60307502746582, 8.647993087768555, 8.66976261138916, 8.611459732055664, 8.671046257019043, 8.646480560302734, 9.255590438842773, 9.424367904663086, 9.450477600097656, 9.419670104980469, 9.588333129882812, 9.588610649108887, 9.658340454101562, 9.745338439941406, 9.791742324829102, 9.773256301879883, 9.601110458374023, 9.563720703125, 9.554693222045898, 9.445100784301758, 9.614962577819824, 9.537742614746094, 9.861820220947266, 10.043320655822754, 10.116083145141602, 9.952150344848633, 10.166845321655273, 10.123437881469727, 10.194454193115234, 10.272805213928223, 10.394937515258789, 10.218472480773926, 10.125579833984375, 10.048240661621094, 10.089984893798828, 9.887120246887207, 10.104963302612305, 10.011364936828613]"
chronos2,T36870A,770,2025-01-01 09:10:00,48,4,23,19.0,0,7.047667503356934,7.047667503356934,7.606403887572208,-0.5587363842152744,22,23,0.9565217391304348,"[5.739337921142578, 5.555502891540527, 5.617264747619629, 5.592202186584473, 5.517017364501953, 5.37462854385376, 5.573901176452637, 5.374476432800293, 5.27495002746582, 5.32289981842041, 5.373094081878662, 5.156406402587891, 5.3790717124938965, 5.19569206237793, 4.9535369873046875, 5.395504951477051, 4.953990936279297, 5.33408260345459, 5.028698921203613, 5.190637588500977, 5.220478057861328, 5.026141166687012, 5.088482856750488, 4.810333251953125, 5.024696350097656, 4.582441329956055, 4.994353771209717, 4.6853790283203125, 4.954235076904297, 4.749456405639648, 4.551094055175781, 4.660320281982422, 4.792239189147949, 5.004066467285156, 4.566096305847168, 4.8544111251831055, 4.812376022338867, 4.822017669677734, 4.660157203674316, 4.512345314025879, 4.720841407775879, 4.352457046508789, 4.619331359863281, 4.363805770874023, 4.687230110168457, 4.324514389038086, 4.3580732345581055, 4.404080390930176]","[6.9892578125, 7.044186592102051, 7.047667503356934, 6.997494697570801, 7.009467124938965, 7.098843574523926, 7.042716026306152, 7.003888130187988, 7.082485198974609, 6.9841766357421875, 7.010828018188477, 7.024928092956543, 6.925359725952148, 7.042904853820801, 6.938694953918457, 7.0125532150268555, 7.103969573974609, 7.014947891235352, 7.1782121658325195, 7.194401741027832, 7.163525581359863, 7.137005805969238, 7.042619705200195, 7.125697135925293, 7.030947685241699, 7.037705421447754, 6.964303016662598, 6.968587875366211, 6.896318435668945, 6.979126930236816, 6.949587821960449, 6.9972639083862305, 7.320579528808594, 7.160031318664551, 7.306118011474609, 7.323953628540039, 7.273724555969238, 7.204403877258301, 7.201393127441406, 7.295046806335449, 7.188474655151367, 7.2053070068359375, 7.003822326660156, 7.135341644287109, 6.98970890045166, 7.107004165649414, 7.132774353027344, 7.163966178894043]"
chronos2,T36870A,767,2025-01-01 09:05:04,48,3,4,1.0,1,6.937540054321289,6.937540054321289,5.936379081518599,1.0011609728026905,4,4,1.0,"[6.110377311706543, 6.030778884887695, 6.071822166442871, 5.903724670410156, 5.986032485961914, 5.928654670715332, 5.996726989746094, 6.0486907958984375, 6.001242637634277, 5.987955093383789, 5.7664794921875, 5.965217590332031, 5.759723663330078, 5.895159721374512, 5.951946258544922, 5.957270622253418, 5.866954326629639, 5.906713485717773, 5.907309532165527, 5.693480491638184, 5.854516983032227, 5.506070137023926, 5.791290283203125, 5.559185981750488, 5.419739723205566, 5.44480562210083, 5.301827907562256, 5.504096984863281, 5.1965131759643555, 5.526391983032227, 5.0961809158325195, 5.588741302490234, 5.329813003540039, 5.544062614440918, 5.430084228515625, 5.473552703857422, 5.522003173828125, 4.9645233154296875, 5.430577754974365, 5.11409854888916, 5.106279373168945, 4.998751640319824, 4.972604751586914, 5.136046409606934, 4.8109893798828125, 5.001191139221191, 4.675572395324707, 5.100277900695801]","[6.897937774658203, 6.937540054321289, 6.921260833740234, 6.997716903686523, 6.922069549560547, 6.988516807556152, 6.971200942993164, 6.942625045776367, 7.062959671020508, 6.942496299743652, 7.091395378112793, 6.958744049072266, 7.034984588623047, 7.008193016052246, 7.088784217834473, 7.058155059814453, 7.344581604003906, 7.309154510498047, 7.364048957824707, 7.337216377258301, 7.320350646972656, 7.377030372619629, 7.353528022766113, 7.273933410644531, 7.382390975952148, 7.340085983276367, 7.306038856506348, 7.232649803161621, 7.223548889160156, 7.298163414001465, 7.315119743347168, 7.310037612915039, 7.515598297119141, 7.464643478393555, 7.567803382873535, 7.614789962768555, 7.5099334716796875, 7.51841926574707, 7.52321720123291, 7.525230407714844, 7.532744407653809, 7.479658126831055, 7.397858619689941, 7.379382133483887, 7.324209213256836, 7.4304656982421875, 7.478277206420898, 7.439889907836914]"
chronos2,T36870A,1017,2025-01-01 12:05:02,48,3,3,0.0,1,9.778144836425781,9.778144836425781,7.89173241992475,1.886412416501031,3,3,1.0,"[7.364139556884766, 7.2916412353515625, 7.297281265258789, 7.372929096221924, 7.340329647064209, 7.374869346618652, 7.288066864013672, 7.210642337799072, 7.247448921203613, 7.124955177307129, 7.163058757781982, 7.181241035461426, 7.223763465881348, 7.1675896644592285, 7.1911115646362305, 7.225284576416016, 7.153234004974365, 7.100228786468506, 7.122589588165283, 7.233072280883789, 7.225629806518555, 7.253697395324707, 7.189977169036865, 7.143641948699951, 7.19472599029541, 7.082766532897949, 7.126980304718018, 7.138744354248047, 7.179601669311523, 7.116981029510498, 7.152711868286133, 7.052557468414307, 7.038170337677002, 6.961610794067383, 7.050330638885498, 7.147058010101318, 7.10670280456543, 7.103888511657715, 7.076479911804199, 7.063539028167725, 7.079558849334717, 6.936394214630127, 7.021786212921143, 7.078246593475342, 7.091414451599121, 7.0510454177856445, 7.0395917892456055, 6.996705055236816]","[9.778144836425781, 9.759541511535645, 9.77419662475586, 9.817468643188477, 9.69210433959961, 9.756048202514648, 9.785236358642578, 9.789897918701172, 9.762716293334961, 9.75865650177002, 9.710945129394531, 9.785045623779297, 9.706977844238281, 9.738304138183594, 9.767251014709473, 9.78983211517334, 10.082658767700195, 10.147385597229004, 10.122072219848633, 10.092806816101074, 9.965320587158203, 10.103812217712402, 10.147140502929688, 10.138954162597656, 10.141322135925293, 10.144237518310547, 10.086463928222656, 10.159984588623047, 10.074462890625, 10.10683822631836, 10.125436782836914, 10.164398193359375, 10.249627113342285, 10.315152168273926, 10.281682968139648, 10.244848251342773, 10.101055145263672, 10.270649909973145, 10.340160369873047, 10.333403587341309, 10.370562553405762, 10.363028526306152, 10.318721771240234, 10.39749526977539, 10.331626892089844, 10.356480598449707, 10.384529113769531, 10.403848648071289]"
chronos2,T36870A,562,2025-01-01 06:40:02,48,5,3,2.0,1,3.173898935317993,3.173898935317993,2.3931644846356823,0.7807344506823108,3,3,1.0,"[2.103090286254883, 2.468596935272217, 2.0936508178710938, 2.4390623569488525, 2.1911213397979736, 2.342513084411621, 2.2820377349853516, 2.269489049911499, 2.135605812072754, 2.079402208328247, 2.2068238258361816, 2.056577682495117, 2.260267972946167, 2.0413269996643066, 2.221561908721924, 2.1325602531433105, 2.009089946746826, 2.1682045459747314, 1.942814588546753, 2.2360141277313232, 1.8916332721710205, 2.229344129562378, 1.992804765701294, 2.1088719367980957, 2.061948776245117, 2.039193868637085, 2.080158233642578, 2.000056505203247, 2.189467191696167, 1.9592499732971191, 2.0942835807800293, 1.8796660900115967, 1.993251919746399, 1.9401187896728516, 1.8448351621627808, 2.094848871231079, 1.8581535816192627, 2.111565589904785, 1.93532395362854, 2.0403099060058594, 1.9704409837722778, 1.9760534763336182, 1.9920450448989868, 1.935308814048767, 2.0348446369171143, 1.8959006071090698, 1.971685767173767, 1.8443952798843384]","[3.0974841117858887, 3.157134771347046, 3.1337618827819824, 3.173898935317993, 3.1387722492218018, 3.146610975265503, 3.1449248790740967, 3.144645929336548, 3.1524453163146973, 3.142796277999878, 3.0854525566101074, 3.106475830078125, 3.0976433753967285, 3.108475685119629, 3.100314140319824, 3.088982582092285, 3.167466163635254, 3.2089438438415527, 3.216120481491089, 3.2627103328704834, 3.111804962158203, 3.2295169830322266, 3.197500467300415, 3.2583131790161133, 3.258054256439209, 3.2518763542175293, 3.19527530670166, 3.2607007026672363, 3.240443229675293, 3.2336678504943848, 3.263545513153076, 3.2010397911071777, 3.2308473587036133, 3.2733023166656494, 3.243495464324951, 3.281602144241333, 3.2224724292755127, 3.2921581268310547, 3.2992806434631348, 3.3724613189697266, 3.3454818725585938, 3.3424174785614014, 3.299257755279541, 3.368351697921753, 3.3391189575195312, 3.3400206565856934, 3.368830680847168, 3.34063720703125]"
chronos2,T36870A,922,2025-01-01 10:55:05,48,3,3,0.0,1,7.69574499130249,7.69574499130249,7.213212308204676,0.48253268309781383,3,3,1.0,"[5.8415303230285645, 5.726628303527832, 5.385272979736328, 5.665404319763184, 5.735789775848389, 5.67540168762207, 5.707058906555176, 5.469226360321045, 5.461819171905518, 5.368202209472656, 5.4026689529418945, 5.4069013595581055, 5.198429584503174, 5.332525253295898, 5.191632270812988, 5.0497050285339355, 4.772453784942627, 4.509925365447998, 4.459460735321045, 4.527977466583252, 4.35293436050415, 4.3201584815979, 4.3281707763671875, 4.228217124938965, 4.142779350280762, 4.058211803436279, 4.006876468658447, 3.9641027450561523, 3.8288636207580566, 3.8951549530029297, 3.8916494846343994, 3.7211754322052, 3.650178909301758, 3.5055830478668213, 3.532503843307495, 3.551006317138672, 3.5092310905456543, 3.5108413696289062, 3.5155675411224365, 3.5022029876708984, 3.5534396171569824, 3.5115156173706055, 3.5301055908203125, 3.4578685760498047, 3.411388874053955, 3.3820536136627197, 3.4523086547851562, 3.311049699783325]","[7.69574499130249, 7.5353827476501465, 7.594205379486084, 7.660133361816406, 7.558157920837402, 7.548676013946533, 7.609338760375977, 7.571653842926025, 7.579775810241699, 7.587332725524902, 7.458334922790527, 7.519529342651367, 7.476902008056641, 7.48154354095459, 7.515703201293945, 7.459115982055664, 7.482543468475342, 7.573465347290039, 7.540465354919434, 7.542123317718506, 7.482013702392578, 7.506322860717773, 7.620092391967773, 7.622223854064941, 7.609363555908203, 7.630762100219727, 7.490744590759277, 7.503557205200195, 7.542821407318115, 7.420427322387695, 7.526188850402832, 7.511331558227539, 7.515535831451416, 7.575267791748047, 7.619315147399902, 7.478221416473389, 7.4620361328125, 7.521396636962891, 7.57691764831543, 7.501250743865967, 7.590688705444336, 7.5727458000183105, 7.528665542602539, 7.6232194900512695, 7.616550445556641, 7.540274620056152, 7.613351345062256, 7.559741020202637]"
chronos2,T36870A,630,2025-01-01 07:30:00,48,3,3,0.0,1,2.576913356781006,2.576913356781006,3.915351824400611,-1.3384384676196053,0,3,0.0,"[1.9303884506225586, 1.9402905702590942, 1.9071464538574219, 1.9567508697509766, 2.0039005279541016, 1.9738893508911133, 1.958584189414978, 1.9452049732208252, 1.9528870582580566, 1.920704960823059, 1.9525208473205566, 1.973140001296997, 1.9973797798156738, 1.981580376625061, 1.9777727127075195, 2.0277929306030273, 1.9384278059005737, 1.9305217266082764, 1.8979498147964478, 1.974551796913147, 1.915907859802246, 1.947348713874817, 1.9385029077529907, 1.9108200073242188, 1.9308092594146729, 1.8793340921401978, 1.9299904108047485, 1.9334604740142822, 1.9516880512237549, 1.9321929216384888, 1.926161289215088, 1.9374428987503052, 1.8606737852096558, 1.8814491033554077, 1.8810433149337769, 1.9324426651000977, 1.90018630027771, 1.9367808103561401, 1.911463737487793, 1.8957221508026123, 1.9185124635696411, 1.858229637145996, 1.8846831321716309, 1.8975235223770142, 1.8831819295883179, 1.8708014488220215, 1.8688623905181885, 1.8879274129867554]","[2.569096088409424, 2.5609798431396484, 2.576913356781006, 2.579926013946533, 2.5833702087402344, 2.573343276977539, 2.5763869285583496, 2.6007821559906006, 2.570991277694702, 2.5772769451141357, 2.5477616786956787, 2.5817933082580566, 2.5627102851867676, 2.6086254119873047, 2.567950963973999, 2.5761594772338867, 2.687426805496216, 2.6756019592285156, 2.6911776065826416, 2.679936408996582, 2.684919834136963, 2.664860725402832, 2.6800332069396973, 2.71455717086792, 2.6856398582458496, 2.703688621520996, 2.647721290588379, 2.6859307289123535, 2.6700592041015625, 2.6947717666625977, 2.6739745140075684, 2.673349380493164, 2.701813220977783, 2.7083797454833984, 2.7181525230407715, 2.7010793685913086, 2.6961703300476074, 2.6953024864196777, 2.7139699459075928, 2.7515618801116943, 2.7205865383148193, 2.73020076751709, 2.6806540489196777, 2.718912124633789, 2.7067809104919434, 2.7194156646728516, 2.7133498191833496, 2.7035481929779053]"
chronos2,T36870A,567,2025-01-01 06:45:00,48,3,5,2.0,1,2.8270797729492188,2.8270797729492188,2.669211195974571,0.15786857697464773,5,5,1.0,"[2.0296547412872314, 1.9782006740570068, 2.0391623973846436, 2.022756576538086, 2.0349390506744385, 2.0164804458618164, 2.040008068084717, 2.0679314136505127, 1.9434497356414795, 2.053764820098877, 2.0138139724731445, 1.9813653230667114, 2.0600757598876953, 1.8714942932128906, 1.9709616899490356, 1.835191249847412, 1.940253496170044, 1.8201955556869507, 1.959293007850647, 1.878180980682373, 1.974440097808838, 1.9702587127685547, 1.912881851196289, 1.9880235195159912, 1.8150920867919922, 1.9497401714324951, 1.815346360206604, 1.9134175777435303, 1.89991295337677, 1.8200504779815674, 1.91447114944458, 1.816086769104004, 1.890712857246399, 1.8229457139968872, 1.8680669069290161, 1.8901911973953247, 1.8995449542999268, 1.8879263401031494, 1.8578349351882935, 1.8803880214691162, 1.794647216796875, 1.8319717645645142, 1.7713556289672852, 1.8724286556243896, 1.8223044872283936, 1.834946870803833, 1.9154632091522217, 1.8511316776275635]","[2.8267009258270264, 2.812798023223877, 2.8270797729492188, 2.8328335285186768, 2.800781726837158, 2.809969425201416, 2.810210704803467, 2.825056314468384, 2.808898687362671, 2.823690891265869, 2.7851505279541016, 2.8324711322784424, 2.8030686378479004, 2.80393385887146, 2.792901039123535, 2.7887730598449707, 2.7701315879821777, 2.7861671447753906, 2.804344654083252, 2.7544302940368652, 2.780762195587158, 2.790510654449463, 2.7886245250701904, 2.803948402404785, 2.7578248977661133, 2.807492733001709, 2.7559194564819336, 2.807809591293335, 2.783879041671753, 2.7887489795684814, 2.810316324234009, 2.7628705501556396, 2.7473011016845703, 2.7918996810913086, 2.8040714263916016, 2.7639806270599365, 2.7710766792297363, 2.783510446548462, 2.812957286834717, 2.8158316612243652, 2.78641414642334, 2.7949090003967285, 2.7886555194854736, 2.8180909156799316, 2.819054126739502, 2.8307323455810547, 2.8506431579589844, 2.8221187591552734]"
