model,series,start_index,start_timestamp,horizon,tau_pred,tau_true,cp_abs_error,tolerance_hit,safe_ceiling,bound_95,actual_interval_max,sharpness,coverage_hits,coverage_count,coverage_window,y_pred_median,y_pred_95
chronos2,T36870A,564,2025-01-01 06:40:04,48,3,3,0.0,1,3.102508544921875,3.102508544921875,2.2154298678703435,0.8870786770515315,3,3,1.0,"[1.795973300933838, 2.4265356063842773, 2.033050060272217, 2.3322956562042236, 2.20980167388916, 2.325117826461792, 2.2485456466674805, 2.073293447494507, 2.3262009620666504, 2.005734920501709, 2.303567886352539, 1.984529733657837, 2.306425094604492, 2.097132682800293, 2.1278574466705322, 2.2748026847839355, 1.9621708393096924, 2.2831382751464844, 1.9434903860092163, 2.2641499042510986, 1.9045393466949463, 2.200040817260742, 2.087143659591675, 2.090522050857544, 2.1385316848754883, 1.970191240310669, 2.155467987060547, 1.9748294353485107, 2.1869864463806152, 1.8936927318572998, 2.174532413482666, 1.9548664093017578, 1.9378020763397217, 2.189391613006592, 1.997720718383789, 2.1553211212158203, 1.9161150455474854, 2.1317927837371826, 2.000734329223633, 2.0412371158599854, 1.9839141368865967, 1.9935327768325806, 2.02907657623291, 1.9535020589828491, 2.0525684356689453, 1.879428744316101, 2.0931754112243652, 1.786181926727295]","[2.979620933532715, 3.102508544921875, 3.077897071838379, 3.1444125175476074, 3.1007888317108154, 3.1062824726104736, 3.1267380714416504, 3.1352615356445312, 3.132657527923584, 3.071286678314209, 3.139914035797119, 3.078500270843506, 3.1659412384033203, 3.099882125854492, 3.080932378768921, 3.1452701091766357, 3.115797281265259, 3.2551684379577637, 3.128518581390381, 3.247938394546509, 3.0846195220947266, 3.229891300201416, 3.207371950149536, 3.2550315856933594, 3.2643840312957764, 3.208993434906006, 3.251293897628784, 3.2350172996520996, 3.2951767444610596, 3.185243606567383, 3.279994487762451, 3.21608304977417, 3.2540855407714844, 3.3942461013793945, 3.313964366912842, 3.3790788650512695, 3.2807040214538574, 3.393580436706543, 3.4026896953582764, 3.428786039352417, 3.389237880706787, 3.390491485595703, 3.362955331802368, 3.425656318664551, 3.406639575958252, 3.375629186630249, 3.4341678619384766, 3.355459213256836]"
chronos2,T36870A,967,2025-01-01 11:30:01,48,4,3,1.0,1,6.501613616943359,6.501613616943359,7.416413863235786,-0.914800246292427,1,3,0.3333333333333333,"[4.500706672668457, 4.368722438812256, 4.126621246337891, 4.297163009643555, 4.179396629333496, 4.194868087768555, 4.281066417694092, 4.159168243408203, 4.202844619750977, 4.098960876464844, 4.053171634674072, 4.08234167098999, 4.058923721313477, 4.062673091888428, 3.928123712539673, 3.893077850341797, 3.980855703353882, 4.017725944519043, 3.8523850440979004, 3.900826930999756, 3.8658978939056396, 3.9069344997406006, 3.923508644104004, 3.827347755432129, 3.870478630065918, 3.7876787185668945, 3.7238054275512695, 3.706395149230957, 3.6906015872955322, 3.706568717956543, 3.5684125423431396, 3.622654438018799, 3.453228235244751, 3.5295515060424805, 3.4361414909362793, 3.4414243698120117, 3.436805248260498, 3.5018749237060547, 3.459988832473755, 3.356067657470703, 3.435197353363037, 3.38480806350708, 3.351632833480835, 3.288060188293457, 3.2044625282287598, 3.2161216735839844, 3.146104097366333, 3.192519187927246]","[6.370354652404785, 6.501613616943359, 6.409824848175049, 6.390615463256836, 6.345668792724609, 6.381351470947266, 6.4517107009887695, 6.315892219543457, 6.355648517608643, 6.320366382598877, 6.330691337585449, 6.380273818969727, 6.347491264343262, 6.252047061920166, 6.345916748046875, 6.294510364532471, 6.423398971557617, 6.418508529663086, 6.333153247833252, 6.372176170349121, 6.321332931518555, 6.394590377807617, 6.345261573791504, 6.3140106201171875, 6.343310832977295, 6.3130598068237305, 6.378296852111816, 6.364161968231201, 6.410143852233887, 6.257446765899658, 6.32717752456665, 6.344845294952393, 6.345466613769531, 6.258800029754639, 6.23873233795166, 6.3483567237854, 6.320113182067871, 6.345282554626465, 6.270456314086914, 6.287985324859619, 6.3121185302734375, 6.25492000579834, 6.381636142730713, 6.297478675842285, 6.383817672729492, 6.2513251304626465, 6.290699481964111, 6.3892340660095215]"
chronos2,T36870A,897,2025-01-01 10:40:01,48,5,11,6.0,0,8.929441452026367,8.929441452026367,8.534222738819627,0.39521871320673974,11,11,1.0,"[5.915915489196777, 5.851191520690918, 5.814181327819824, 5.964311599731445, 5.9577531814575195, 6.101304054260254, 6.08154296875, 6.085875988006592, 6.203203201293945, 6.076268196105957, 6.191234588623047, 6.275238513946533, 6.250284194946289, 6.338566780090332, 6.274456024169922, 6.211777687072754, 5.9422454833984375, 5.820262432098389, 5.750537872314453, 5.869436740875244, 5.861668109893799, 5.899220943450928, 5.8080596923828125, 5.649744987487793, 5.724831581115723, 5.562885761260986, 5.67356538772583, 5.705996513366699, 5.707163333892822, 5.785142421722412, 5.669607639312744, 5.710204124450684, 5.640600204467773, 5.626708507537842, 5.633401870727539, 5.818540096282959, 5.786876201629639, 5.88826847076416, 5.842415809631348, 5.706874370574951, 5.805019855499268, 5.629363059997559, 5.762646675109863, 5.744882106781006, 5.677344799041748, 5.728297710418701, 5.6006622314453125, 5.622964859008789]","[8.859060287475586, 8.92378044128418, 8.891016006469727, 8.91264820098877, 8.929441452026367, 8.907014846801758, 9.029412269592285, 9.06049919128418, 9.067214012145996, 9.099932670593262, 8.982322692871094, 9.102689743041992, 9.111324310302734, 9.076498985290527, 9.119380950927734, 9.075016975402832, 9.01703929901123, 9.059310913085938, 9.032623291015625, 9.045937538146973, 9.112330436706543, 9.068168640136719, 9.178264617919922, 9.193498611450195, 9.259780883789062, 9.260927200317383, 9.176450729370117, 9.204187393188477, 9.174016952514648, 9.098379135131836, 9.272586822509766, 9.127891540527344, 9.207686424255371, 9.320549011230469, 9.329453468322754, 9.304067611694336, 9.423355102539062, 9.385700225830078, 9.538887023925781, 9.541194915771484, 9.644044876098633, 9.579755783081055, 9.538067817687988, 9.551909446716309, 9.532665252685547, 9.402955055236816, 9.61526870727539, 9.466395378112793]"
chronos2,T36870A,770,2025-01-01 09:10:00,48,4,23,19.0,0,6.480064392089844,6.480064392089844,7.606403887572208,-1.1263394954823642,20,23,0.8695652173913043,"[4.649914264678955, 4.152733325958252, 4.0550217628479, 4.081404685974121, 3.664559841156006, 3.46543550491333, 3.253638505935669, 3.11502742767334, 3.0517187118530273, 2.7074410915374756, 2.8068764209747314, 2.3327410221099854, 2.4092626571655273, 2.3032498359680176, 2.2969253063201904, 2.416283369064331, 1.5085432529449463, 1.4395902156829834, 1.3654050827026367, 1.368225336074829, 1.3776358366012573, 1.2604084014892578, 1.2977265119552612, 1.3682482242584229, 1.344536542892456, 1.3122529983520508, 1.4564225673675537, 1.411886215209961, 1.3856545686721802, 1.43053138256073, 1.5005712509155273, 1.6512483358383179, 1.8552379608154297, 1.7990286350250244, 1.8390053510665894, 1.9719841480255127, 2.039635181427002, 2.0455310344696045, 2.1925065517425537, 2.133570909500122, 2.2358434200286865, 2.205620050430298, 2.4163384437561035, 2.3764758110046387, 2.323106288909912, 2.3524744510650635, 2.3779923915863037, 2.3415091037750244]","[6.480064392089844, 6.409602165222168, 6.274990081787109, 6.4182586669921875, 6.441165924072266, 6.39810848236084, 6.471645355224609, 6.448983192443848, 6.513480186462402, 6.595522880554199, 6.519320964813232, 6.603544235229492, 6.597187042236328, 6.553318023681641, 6.598389148712158, 6.537839889526367, 6.497159957885742, 6.51106071472168, 6.609105110168457, 6.504725456237793, 6.4539289474487305, 6.498324394226074, 6.470083713531494, 6.525995254516602, 6.604557991027832, 6.549728870391846, 6.599370956420898, 6.618159770965576, 6.667191982269287, 6.650144577026367, 6.5925984382629395, 6.609980583190918, 6.675783634185791, 6.70920467376709, 6.807501792907715, 6.7501091957092285, 6.786444664001465, 6.821256160736084, 6.769926071166992, 6.737238883972168, 6.826938629150391, 6.838400840759277, 6.852385520935059, 6.832972526550293, 6.857492446899414, 6.831814765930176, 6.78779935836792, 6.741271018981934]"
chronos2,T36870A,767,2025-01-01 09:05:04,48,4,4,0.0,1,6.854264736175537,6.854264736175537,5.936379081518599,0.9178856546569385,4,4,1.0,"[6.13464879989624, 6.132859230041504, 5.967608451843262, 6.072064399719238, 5.900637626647949, 5.787530422210693, 6.071206569671631, 5.965237140655518, 5.610625743865967, 5.941420555114746, 5.650277137756348, 5.739866256713867, 5.465313911437988, 5.6459641456604, 5.489866256713867, 5.195833683013916, 5.402207374572754, 5.458854675292969, 4.949711799621582, 5.31107234954834, 5.495276927947998, 5.4045634269714355, 5.037583351135254, 5.214190483093262, 4.952530860900879, 5.174065113067627, 5.197461128234863, 5.230101585388184, 4.981298446655273, 5.128195762634277, 4.983875274658203, 4.968818664550781, 4.704888343811035, 4.5959625244140625, 4.354692459106445, 4.67041540145874, 4.5825676918029785, 4.71678352355957, 4.442605018615723, 4.739859580993652, 4.447938919067383, 4.750709533691406, 4.710842132568359, 4.858159065246582, 4.550482273101807, 4.882534980773926, 4.6585917472839355, 4.664505958557129]","[6.70819616317749, 6.742435932159424, 6.854264736175537, 6.785867691040039, 6.83091926574707, 6.842919826507568, 6.819575786590576, 6.8514838218688965, 6.873515605926514, 6.8308868408203125, 6.823190212249756, 6.864850044250488, 6.908902645111084, 6.9158172607421875, 6.874925136566162, 6.917970657348633, 7.161726474761963, 7.0864667892456055, 7.087193489074707, 7.168709754943848, 7.207312107086182, 7.163398265838623, 7.208754539489746, 7.136589050292969, 7.205414772033691, 7.18064546585083, 7.161852836608887, 7.156631946563721, 7.142096042633057, 7.138007640838623, 7.2303924560546875, 7.21000862121582, 7.529023170471191, 7.434798240661621, 7.378504753112793, 7.5536580085754395, 7.521234035491943, 7.44897985458374, 7.61745548248291, 7.549644470214844, 7.673603057861328, 7.645009517669678, 7.608066082000732, 7.578117370605469, 7.616876125335693, 7.498974800109863, 7.656418800354004, 7.654714107513428]"
chronos2,T36870A,1017,2025-01-01 12:05:02,48,19,3,16.0,0,9.613800048828125,9.613800048828125,7.89173241992475,1.7220676289033747,3,3,1.0,"[7.658323287963867, 7.841104507446289, 7.77614688873291, 7.866488456726074, 7.750773906707764, 7.639675140380859, 7.884091854095459, 7.774831295013428, 7.645404815673828, 7.588997840881348, 7.741860866546631, 7.840906143188477, 7.77791166305542, 7.556046485900879, 7.7582807540893555, 7.868776321411133, 7.64882755279541, 7.849381446838379, 7.743893623352051, 7.9268927574157715, 7.779709339141846, 7.909704208374023, 7.918282508850098, 7.849888801574707, 7.736396789550781, 7.792757034301758, 7.920976161956787, 7.955661296844482, 7.800036907196045, 7.557847023010254, 7.853900909423828, 7.758817672729492, 7.756101131439209, 7.790749549865723, 7.864717960357666, 8.034367561340332, 7.872992515563965, 7.844320297241211, 7.884596824645996, 7.912300109863281, 7.691351890563965, 7.6495466232299805, 7.84564208984375, 7.942234039306641, 7.854556083679199, 7.654489040374756, 7.9876298904418945, 7.906933784484863]","[9.409170150756836, 9.349466323852539, 9.3882474899292, 9.465417861938477, 9.461004257202148, 9.449485778808594, 9.403740882873535, 9.381546974182129, 9.486063957214355, 9.418088912963867, 9.440275192260742, 9.379009246826172, 9.40104866027832, 9.456623077392578, 9.379582405090332, 9.37936019897461, 9.613800048828125, 9.540852546691895, 9.566875457763672, 9.620824813842773, 9.584388732910156, 9.624353408813477, 9.550699234008789, 9.560115814208984, 9.655665397644043, 9.583388328552246, 9.646042823791504, 9.562492370605469, 9.572181701660156, 9.612945556640625, 9.530960083007812, 9.570903778076172, 9.956056594848633, 9.862451553344727, 9.863781929016113, 9.939006805419922, 9.914529800415039, 9.944425582885742, 9.879822731018066, 9.844854354858398, 9.957941055297852, 9.938475608825684, 9.94402027130127, 9.867794036865234, 9.891441345214844, 9.925214767456055, 9.844720840454102, 9.920024871826172]"
chronos2,T36870A,562,2025-01-01 06:40:02,48,5,3,2.0,1,3.1958773136138916,3.1958773136138916,2.3931644846356823,0.8027128289782093,3,3,1.0,"[2.3173093795776367, 2.609229326248169, 2.150299549102783, 2.68670654296875, 2.0833120346069336, 2.535634994506836, 2.5482749938964844, 2.524418354034424, 2.449512004852295, 2.30916166305542, 2.6071133613586426, 2.2079224586486816, 2.557032346725464, 2.3066937923431396, 2.542912006378174, 2.470918655395508, 2.2175745964050293, 2.4875354766845703, 2.184166669845581, 2.5170226097106934, 2.229269504547119, 2.53727388381958, 2.216980457305908, 2.412593126296997, 2.3190670013427734, 2.345691442489624, 2.364777088165283, 2.290052890777588, 2.4524364471435547, 2.2059879302978516, 2.4162282943725586, 2.1840507984161377, 2.33282208442688, 2.295441150665283, 2.177732467651367, 2.412490129470825, 2.3026123046875, 2.3596763610839844, 2.2967662811279297, 2.3516921997070312, 2.175755023956299, 2.288295269012451, 2.2465531826019287, 2.3215346336364746, 2.279985189437866, 2.1969709396362305, 2.287728786468506, 2.177863121032715]","[3.146017551422119, 3.1757116317749023, 3.111485481262207, 3.1958773136138916, 3.079555034637451, 3.1954054832458496, 3.181196928024292, 3.170380115509033, 3.196559429168701, 3.1596760749816895, 3.17388916015625, 3.106936454772949, 3.1648051738739014, 3.1417746543884277, 3.145298480987549, 3.1681013107299805, 3.236635684967041, 3.308030128479004, 3.283297061920166, 3.3377556800842285, 3.2448854446411133, 3.3309218883514404, 3.2886385917663574, 3.3186521530151367, 3.346820831298828, 3.3266947269439697, 3.313408851623535, 3.3264894485473633, 3.3362979888916016, 3.2756972312927246, 3.3225464820861816, 3.2771596908569336, 3.4320342540740967, 3.434323310852051, 3.4681293964385986, 3.4831676483154297, 3.4164748191833496, 3.458242416381836, 3.4856832027435303, 3.4801840782165527, 3.511974811553955, 3.503983497619629, 3.464639663696289, 3.4964542388916016, 3.4720282554626465, 3.523240089416504, 3.5036816596984863, 3.474318742752075]"
chronos2,T36870A,922,2025-01-01 10:55:05,48,5,3,2.0,1,7.647729873657227,7.647729873657227,7.213212308204676,0.43451756545255016,3,3,1.0,"[5.49443244934082, 5.507284164428711, 5.2307891845703125, 5.285892963409424, 5.3889007568359375, 5.460984230041504, 5.503251552581787, 5.469963073730469, 5.372186660766602, 5.406339168548584, 5.417942047119141, 5.427504062652588, 5.444598197937012, 5.441132545471191, 5.399331092834473, 5.271559715270996, 5.166815280914307, 5.040237903594971, 4.980712413787842, 5.081526756286621, 4.978805065155029, 5.085821151733398, 5.084836483001709, 5.016671657562256, 4.997482776641846, 4.873712539672852, 4.954946517944336, 4.9059038162231445, 4.890929222106934, 4.9621052742004395, 4.9304890632629395, 4.910696983337402, 4.734208583831787, 4.686615943908691, 4.6061553955078125, 4.695991039276123, 4.620443344116211, 4.702180862426758, 4.72981595993042, 4.697062015533447, 4.679916858673096, 4.564082622528076, 4.5573577880859375, 4.5666022300720215, 4.562535762786865, 4.599762916564941, 4.577542781829834, 4.457177639007568]","[7.647729873657227, 7.628693580627441, 7.627182960510254, 7.567072868347168, 7.54509162902832, 7.59296989440918, 7.643916606903076, 7.761373043060303, 7.676244735717773, 7.699803352355957, 7.601164817810059, 7.674736022949219, 7.615161895751953, 7.575521469116211, 7.655442237854004, 7.59773063659668, 7.814433574676514, 7.878867149353027, 7.839066982269287, 7.742834091186523, 7.724023342132568, 7.803203105926514, 7.870146751403809, 7.946133613586426, 7.872847557067871, 7.909304618835449, 7.8421125411987305, 7.91239070892334, 7.892886161804199, 7.799201488494873, 7.963286399841309, 7.882827281951904, 8.035919189453125, 8.108052253723145, 8.02845573425293, 7.995048522949219, 8.000730514526367, 8.125570297241211, 8.187244415283203, 8.17655086517334, 8.101615905761719, 8.161473274230957, 8.151123046875, 8.211450576782227, 8.231799125671387, 8.091121673583984, 8.284069061279297, 8.20339584350586]"
chronos2,T36870A,630,2025-01-01 07:30:00,48,6,3,3.0,1,2.3360562324523926,2.3360562324523926,3.915351824400611,-1.5792955919482186,0,3,0.0,"[1.9058972597122192, 1.8807859420776367, 1.8675124645233154, 1.852888584136963, 1.8817472457885742, 1.910863995552063, 1.8528971672058105, 1.86368989944458, 1.777168869972229, 1.8472315073013306, 1.8182883262634277, 1.8195443153381348, 1.8185482025146484, 1.8288326263427734, 1.8111484050750732, 1.797320008277893, 1.7877106666564941, 1.805354356765747, 1.6926405429840088, 1.7948540449142456, 1.6902320384979248, 1.7891499996185303, 1.7357455492019653, 1.6937850713729858, 1.71829092502594, 1.6911417245864868, 1.7272745370864868, 1.64279043674469, 1.716829776763916, 1.7442150115966797, 1.6873959302902222, 1.6982886791229248, 1.6156463623046875, 1.6702344417572021, 1.585140347480774, 1.6688683032989502, 1.5860644578933716, 1.6594692468643188, 1.6330748796463013, 1.5543476343154907, 1.6296519041061401, 1.5670372247695923, 1.6064544916152954, 1.5443007946014404, 1.5672192573547363, 1.5945395231246948, 1.5382444858551025, 1.5855059623718262]","[2.3360562324523926, 2.3227243423461914, 2.3209033012390137, 2.324450969696045, 2.3066914081573486, 2.3168625831604004, 2.3193583488464355, 2.3423640727996826, 2.3227550983428955, 2.319505214691162, 2.2992379665374756, 2.314035415649414, 2.295849084854126, 2.2886054515838623, 2.3003013134002686, 2.2849655151367188, 2.287558078765869, 2.273073196411133, 2.2761640548706055, 2.2661635875701904, 2.254502058029175, 2.2574079036712646, 2.2768731117248535, 2.2868075370788574, 2.276284694671631, 2.2772891521453857, 2.248375415802002, 2.272590398788452, 2.2507236003875732, 2.2311384677886963, 2.257392406463623, 2.235185146331787, 2.2259669303894043, 2.234196186065674, 2.2228753566741943, 2.1990296840667725, 2.1993865966796875, 2.2030162811279297, 2.2279276847839355, 2.202577590942383, 2.2173662185668945, 2.207387685775757, 2.1978633403778076, 2.22956919670105, 2.216599702835083, 2.1771774291992188, 2.226992130279541, 2.199244976043701]"
chronos2,T36870A,567,2025-01-01 06:45:00,48,3,5,2.0,1,2.896841049194336,2.896841049194336,2.669211195974571,0.22762985321976492,5,5,1.0,"[2.152405261993408, 2.1623709201812744, 2.176116704940796, 2.2063446044921875, 2.068650484085083, 2.2349774837493896, 2.113464117050171, 2.163898468017578, 1.9961291551589966, 2.102834701538086, 2.0496859550476074, 2.0623936653137207, 2.096675395965576, 2.0124220848083496, 2.0835771560668945, 2.0621538162231445, 1.9458613395690918, 1.9311244487762451, 1.9911234378814697, 1.9937920570373535, 1.9696941375732422, 2.048020362854004, 1.9250364303588867, 2.0042309761047363, 1.8798773288726807, 1.9296813011169434, 1.8767632246017456, 1.9884268045425415, 1.9200708866119385, 1.9038431644439697, 1.9307920932769775, 1.8903785943984985, 1.9143047332763672, 1.8532660007476807, 1.8965051174163818, 1.913512945175171, 1.9264471530914307, 1.8968746662139893, 1.938854455947876, 1.89608633518219, 1.8540675640106201, 1.8570334911346436, 1.8521292209625244, 1.9258283376693726, 1.817267656326294, 1.8607277870178223, 1.8473843336105347, 1.8233224153518677]","[2.896841049194336, 2.863884449005127, 2.8736000061035156, 2.8832569122314453, 2.8650801181793213, 2.8764233589172363, 2.866156578063965, 2.871859073638916, 2.872981071472168, 2.8653340339660645, 2.837242603302002, 2.8883981704711914, 2.8461742401123047, 2.889166831970215, 2.8426480293273926, 2.846951961517334, 2.9371676445007324, 2.9852993488311768, 2.978492259979248, 2.9529895782470703, 2.91713285446167, 2.971829652786255, 2.99104905128479, 3.0061535835266113, 2.9759106636047363, 3.0000953674316406, 2.9601569175720215, 3.006333112716675, 3.0039966106414795, 3.0242319107055664, 3.0150485038757324, 2.990272045135498, 3.050821304321289, 3.1173927783966064, 3.10849928855896, 3.0734658241271973, 3.0737552642822266, 3.1262362003326416, 3.163141965866089, 3.179502010345459, 3.137620449066162, 3.138481616973877, 3.11541485786438, 3.1444458961486816, 3.1765308380126953, 3.170323371887207, 3.197765350341797, 3.1598289012908936]"
